Trial,Stim_Fast_sub001,Stim_Fast_sub002,Stim_Fast_sub003,Stim_Fast_sub004,Stim_Fast_sub005,Stim_Fast_sub006,Stim_Slow_sub001,Stim_Slow_sub002,Stim_Slow_sub003,Stim_Slow_sub004,Stim_Slow_sub005,Stim_Slow_sub006,Recovery_Fast_sub001,Recovery_Fast_sub002,Recovery_Fast_sub003,Recovery_Fast_sub004,Recovery_Fast_sub005,Recovery_Fast_sub006,Recovery_Slow_sub001,Recovery_Slow_sub002,Recovery_Slow_sub003,Recovery_Slow_sub004,Recovery_Slow_sub005,Recovery_Slow_sub006
22,741.141532473515,-366.841545940352,123.974529215054,-64.4282482829985,150.591566066767,263.461403065222,-166.684372403053,-224.666977893432,-324.782885066142,141.151525038493,-1318.96126683832,-450.131785009105,770.153886740625,-29.3548093307386,334.186525755227,490.553899681038,242.48621249986,842.924639530509,-232.70542142987,-428.581773869763,-322.997611182796,694.569648889117,-1223.65281063807,-499.503478561222
23,968.134633397038,-385.923705286648,-12.1754162497482,151.526119870667,6.07050062059398,173.85770853451,-178.727740252072,-337.303268852386,-324.199025031985,460.518795195103,-1247.28463570998,-434.765034227705,958.184161761953,117.502710153842,534.53309245644,300.620665932461,592.533688692195,699.448677227701,-344.277092206373,-377.506314505566,-368.517769762535,557.781193033729,-1213.36726848711,-920.802019859553
24,966.513394375387,-242.77062566678,-9.28797735122998,-120.955870351552,132.420749243839,236.436644804447,-278.596441169075,-125.312108537084,-286.478033918182,510.424260632152,-1268.36395580525,-250.446646922098,926.110101356232,93.6940037018148,484.827598013072,251.9304113732,377.335529099111,925.73332496084,-420.409603480347,-477.090854717434,-361.83013224446,829.400994663496,-1479.79957370721,-707.097357917488
25,938.826433086173,-349.51651526541,-128.510525921297,124.049647030625,201.374748348283,252.450554973948,-186.274463302918,-186.143480468105,-239.332517827915,923.063124873388,-1121.41049406357,-147.284822411278,1132.3586445096,121.853520005912,626.040688466012,-59.467867236961,454.342466458509,788.039220248456,-497.706684228738,-402.705958776119,-337.790556655933,429.023225253475,-1378.79836216417,-762.071748182791
26,844.91293879442,-206.348575852393,-7.18256105556657,-19.0700273712628,527.297707985059,367.396363741581,-102.569918382381,-80.9858631203906,-236.87097243724,880.473693114056,-768.984677522642,-371.277927120587,1197.16242733533,-5.58201462826128,552.175264494058,280.521546214072,250.085914453091,932.97407548804,-494.780040807123,-454.958700290303,-340.267051033848,735.924324999032,-1449.83530703562,-616.96409108733
27,685.083744306603,-308.479764300978,45.8492502783224,-223.264577829685,743.519042907647,445.212245415487,-254.578534354292,-214.406586415431,-430.312613642364,1196.60052591172,-584.437206445738,-256.347926547584,1358.03055452106,-164.387746153493,575.022022483432,-145.380556465735,181.021882130858,828.942834881238,-415.249307358874,-344.080409810089,-441.798984598439,437.718848269092,-1168.47207864877,-402.724009211159
28,353.879883998904,-187.126835527773,99.0199519256462,-606.689349495775,936.285738729551,541.848285457222,-154.791525340451,42.8524936056647,-352.220189933236,1122.07497345238,-453.54566101964,-181.527598376184,1267.13385437219,-276.922957380115,427.215050044921,152.151516084264,-155.964784217951,1055.23377455243,-444.001025958315,-485.267625579625,-461.200187101978,660.101876022789,-1235.39353177358,-173.768600684376
29,214.888812960741,-322.015471669619,44.8934417847331,-437.876235041287,814.446275114076,422.341137979507,-231.04730150074,-88.7765571016612,-417.298808857838,1369.96475705495,-529.031814538183,-48.3052259513133,1276.25147703037,-298.89886174616,484.798591245319,121.17964880135,-168.068778086203,792.115619923572,-366.901536140484,-478.867302204732,-439.201245247588,496.772091382115,-903.269661588991,-605.359883236742
30,305.702129458254,-178.347029593321,193.642931609128,-971.907466988868,730.067717860227,423.267571585254,-233.852306378388,-157.742283295667,-320.075273787972,1209.86444699989,-723.308728750988,-81.3854910451264,1173.11932123207,-404.371036284451,383.333581227369,380.53468146295,-378.780093763375,1152.7553390707,-277.935487370647,-507.527327526534,-374.334159609046,867.481884890602,-887.309018569636,-92.0536258898037
31,306.198870142886,-207.493613283897,69.094694194383,-842.964885130254,201.778455772909,345.590882780599,-240.468435756498,-387.514534678187,-319.676066604952,1527.23158630074,-1087.9340911651,-90.4308775389168,1242.67510659602,-279.749858598624,356.83581209106,85.4025797550448,-316.569656826413,1166.58309604895,-161.353355998929,-476.839170195584,-349.418081965739,799.305459189971,-744.039521276791,-50.4324069910926
32,121.31682200271,-35.0060810701143,116.851287303278,-881.03157913955,180.598872466843,354.701543603032,30.9722817796251,-257.38026577652,-137.133701151872,893.709701827192,-1240.91170021624,-405.169998914686,1030.62749409749,-223.25550742823,263.772898861712,290.481733006525,-549.88719737879,1204.42042903679,-214.689234146831,-516.456962523301,-266.896459718206,1120.26046524448,-946.306114759986,102.996650504532
33,291.299175254993,-154.046197891466,-16.0387773965408,-352.150729168995,50.4917012795017,349.514634391964,5.92138748334764,-393.435440712759,-261.237896595169,498.675210658172,-1432.54765330198,-387.302104347633,984.069306837639,-197.134366223089,322.650822838826,7.17853758908404,-300.932739252726,1060.93520816602,-132.627355057677,-445.229239497222,-277.692374132459,886.798463611442,-873.1520586519,420.55952147008
34,575.314844082902,-7.724443373349,68.0563044391015,-499.350589597942,159.796127955157,513.850916563229,176.153287943419,-422.656493786078,-62.6890032247038,513.293761134583,-1347.94254295783,-627.342278805612,972.615948190806,-297.082701637539,280.11602356744,543.486105157202,-433.658039542779,1314.7128544478,-146.387738558055,-428.896307318806,-326.690791742794,910.882197737839,-1063.79044579533,830.327454319657
35,357.811173025907,-124.837457349345,-154.794923505763,-75.7794537172249,242.497577504057,495.009929371325,228.941085670831,-322.465639381369,-117.532140885565,608.865314927705,-1295.38814151493,-572.866526140932,1032.58438675525,-210.712508165879,281.274379062153,346.836942828093,-566.3957072412,1275.34290443044,-207.944962412471,-401.866690437816,-476.08711250586,821.058730920363,-1138.94016872815,271.060662044878
36,664.885250041738,-75.9092414084917,168.083272344825,-295.274993817872,417.5836823393,581.472002103338,246.509964615456,-0.370136458968773,16.4615065086759,331.092992774168,-1246.62330776045,-810.890779425846,1053.86818533734,-375.183168309541,134.053591193469,593.354479431876,-930.723355914087,1234.8693922899,-252.928366888325,-433.483527428212,-505.430401421725,686.172570945553,-1429.23407820707,58.3114867458316
37,913.185515866915,-253.443320409978,152.302069338514,167.384841150938,111.901033919507,593.829304869019,36.7968458979817,-66.839649069278,-7.83394366609718,920.695692045258,-1271.74535196939,-832.225301697187,1022.7120613688,-379.012201350495,100.221176028377,617.066635402819,-824.925039704691,1051.71474038667,-167.373997608403,-401.04346607099,-466.462605102526,311.845508260275,-1505.29076706845,-150.923822044556
38,994.024537216528,-304.400409222033,308.821155746466,-292.020997430866,144.156283733891,644.127432809656,107.716118631447,-8.53552502603497,126.746717208297,1188.66889564142,-1231.91514539305,-795.75149982622,947.529801810099,-529.762106786281,209.407393683351,617.268011907257,-1290.14350012144,1273.05018503433,-205.07206871285,-454.425522488439,-291.757733809074,279.229317487827,-1643.94924115347,-276.07596278165
39,784.85625270805,-387.577607932912,249.602955727236,16.7366074115498,-132.953380816454,578.474565119031,101.116291112126,-82.9868572042292,-56.796325248456,1142.59198862986,-1330.79172208845,-727.03138524335,988.380047190562,-402.760225039223,389.869621359975,116.238558549844,-1317.27327223439,1307.88644086951,-175.338630232591,-368.759620187791,-153.403139938526,19.1577764407466,-1471.58113883013,-433.480555622469
40,1008.15948859107,-305.655995125627,479.782323022158,33.8935668854983,-162.5088152854,558.435782284405,115.060666392464,-39.7479913517986,-22.0612940233232,727.04528454538,-1340.47024839295,-691.542697702911,934.28765989668,-492.887974888893,352.546447548625,346.082732972335,-1273.92913994329,1298.27519255949,-154.917388625205,-426.294771314463,26.3389330027599,-101.354331670037,-1252.69011837292,-410.501913570043
41,644.703740600027,-392.21964887326,304.651172265512,232.964102330788,-303.877603050988,441.245755547251,203.528441907243,-227.546399482741,-188.951482396708,1019.91512678213,-1393.10833896694,-236.111038568176,806.82693690127,-374.031528817517,440.176348704983,61.0116528780754,-1075.90100104042,1371.97094985345,-164.459249424582,-414.694994869487,171.454319385532,22.6032356163951,-817.412288536911,-189.810452359119
42,576.843657939143,-330.748089872877,406.446231082168,18.5648759924361,-84.943125428892,488.636748813946,376.882984014802,-140.507397723776,-202.990698697288,422.198229578121,-1511.57647520412,21.7380026222872,868.528224035416,-507.422988661638,448.570455809597,203.990250525311,-1165.26546151593,1560.58509299118,-244.245924954811,-462.291036179519,215.040082142426,430.804236713663,-676.012894346338,-370.168699532644
43,395.527707118041,-239.185983871138,393.365946622696,410.432477419132,-226.948113522089,333.775007858143,304.277443020718,-347.1221744134,-344.562194167088,854.745274914134,-1616.17880947063,125.947096396611,1047.36897828042,-351.362770672333,387.297693013957,238.707309234131,-986.55744683136,1325.08869517779,-253.714173186519,-366.256141543709,138.523689399343,358.199121405769,-477.671688788107,-432.047875541281
44,422.764909550739,-198.269922602921,544.733225092183,119.26870901452,-112.354480845596,377.635696501969,394.766408426905,-148.267505164859,-331.063377278338,696.167631032375,-1407.07112137728,380.820421469009,1152.37662479663,-464.962380027899,192.109478641699,552.253427488712,-896.486226971027,1312.55417562507,-337.782271271421,-486.457314655931,-17.1852304783124,350.73820613793,-342.466869293455,-140.85926330675
45,315.507736207403,-266.810536679521,382.270842731023,362.574852888005,-283.852357875408,343.525635040225,349.26562646604,-23.4488650646103,-520.859837723256,1293.21571362086,-1557.72531932134,394.392699534487,1066.21545339744,-336.748198709236,143.529169106296,321.976245476746,-758.493038309718,1402.46119487743,-245.368152614185,-343.357959056812,26.5495716082523,438.995300248404,-456.784921763595,-98.7988925981845
46,233.29472541269,-184.049741297075,283.575981484718,205.1767548277,-239.74116246113,458.628082748493,432.567367046755,-38.6975793460861,-305.548480716649,650.258819538779,-1315.74800196681,51.1707916157739,1255.82216427574,-470.6647112769,110.591777152013,647.95526143286,-833.7335571839,1456.38864838543,-276.759059634538,-322.129882082417,-78.141923571653,85.1574074330601,-849.628858268787,-325.179438444005
47,376.44937400991,-211.320663861339,100.586136981402,387.635968165107,-534.252120009578,449.415655000038,313.961538998408,-217.804659582516,-285.002259341599,1342.4584370909,-1082.183073992,249.308007717019,1339.55846944425,-333.765261094933,108.464215318294,519.588863149442,-815.497045183732,1329.47907872361,-212.044541617862,-221.067359114948,-142.795828542418,-632.075406503257,-756.595233850361,-228.054030058263
48,475.282900607499,-149.722520764555,150.497859260511,100.78474222878,-436.954492120183,580.501151324532,298.163344271808,-92.9451147107775,-150.794071791327,947.377859564382,-887.881012918554,-208.603334628305,1283.99749437582,-425.141803816545,72.6039473718556,711.624930603213,-841.5368721027,1275.2272660895,-172.883389741939,-295.478758949823,-178.605551002519,-804.793428917713,-924.848461021191,-111.651989538829
